stadiumId,tenantId,teamName,league,conference,conferenceAbbreviation,division,city,state,country,stadiumName,encompassingFacility,nonCorporateName,shortName,nickname,formerNames,surface,roof,constructionCost,renovations,artificialCapacity,capacity,openingDate,firstUsedDate,lastUsedDate,closingDate,active,activeForTeam,visited,visits,logoUrl,markerSizeX,markerSizeY,positionLat,positionLng,imageWithFans,imageEmpty,imageFacade,imageAerial,primaryFieldImage,primaryPerspectiveImage
michigan-stadium-ann-arbor-mi-1927,MichiganFootball,Michigan Wolverines,NCAAF,Big Ten Conference,B1G,East,Ann Arbor,MI,USA,Michigan Stadium,,,,The Big House,,Artificial turf,Open,950000,226000000 (2010),,107601,1927,1927,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/y2qHWfj.png,38,26,42.2658205997232,-83.7486741440431,https://i.imgur.com/h8q6rW6.jpg,https://i.imgur.com/kCLGDUf.jpg,https://i.imgur.com/6OlAZx1.jpg,https://i.imgur.com/2UyINX4.jpg,https://i.imgur.com/kCLGDUf.jpg,https://i.imgur.com/2UyINX4.jpg
spartan-stadium-east-lansing-mi-1923,MichiganStateFootball,Michigan State Spartans,NCAAF,Big Ten Conference,B1G,East,East Lansing,MI,USA,Spartan Stadium,,,,The Woodshed,College Field (1923-1935) --- Macklin Field (1935-1948) --- Macklin Stadium (1948-1957),Grass,Open,160001,,,75005,1923,1923,,,TRUE,TRUE,TRUE,1,https://i.imgur.com/TzlW1dL.png,30,35,42.7281467730633,-84.4848118286872,https://i.imgur.com/5ZFbcTf.jpg,https://i.imgur.com/ntavjLr.jpg,https://i.imgur.com/L1dRS8m.jpg,https://i.imgur.com/YmdhvzT.jpg,https://i.imgur.com/ntavjLr.jpg,https://i.imgur.com/YmdhvzT.jpg
huntington-bank-stadium-minneapolis-mn-2009,MinnesotaFootball,Minnesota Golden Gophers,NCAAF,Big Ten Conference,B1G,West,Minneapolis,MN,USA,Huntington Bank Stadium,,,,,TCF Bank Stadium (2009-2021),Artificial turf,Open,303386606,,,50805,2009,2009,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/DmMpwmV.png,42,24,44.9765022103732,-93.2245140151421,https://i.imgur.com/NF1FTZz.jpg,https://i.imgur.com/qyfggAO.jpg,https://i.imgur.com/barXo5f.jpg,https://i.imgur.com/AlirOgn.jpg,https://i.imgur.com/NF1FTZz.jpg,https://i.imgur.com/AlirOgn.jpg
memorial-stadium-lincoln-ne-1923,NebraskaFootball,Nebraska Cornhuskers,NCAAF,Big Ten Conference,B1G,West,Lincoln,NE,USA,Tom Osborne Field at Memorial Stadium,,,Memorial Stadium,The Sea of Red,,Artificial turf,Open,430000,,,85458,1923,1923,,,TRUE,TRUE,TRUE,2,https://i.imgur.com/oNtzJGf.png,34,30,40.8206650026431,-96.7056094594211,https://i.imgur.com/m74bSp0.jpg,https://i.imgur.com/KQGAwfY.jpg,https://i.imgur.com/aHOna8u.jpg,https://i.imgur.com/HYTGn6U.jpg,https://i.imgur.com/m74bSp0.jpg,https://i.imgur.com/HYTGn6U.jpg
ryan-stadium-evanston-il-1926,NorthwesternFootball,Northwestern Wildcats,NCAAF,Big Ten Conference,B1G,West,Evanston,IL,USA,Ryan Field,,,,,Dyche Stadium (1926-1996),Grass,Open,2600000,20000000 (1996),,47130,1926,1926,,,TRUE,TRUE,TRUE,1,https://i.imgur.com/RzXyCpi.png,25,39,42.0654224844843,-87.6924946017203,https://i.imgur.com/D7ztm75.jpg,https://i.imgur.com/2iiLuHA.jpg,https://i.imgur.com/Gf0zzza.jpg,https://i.imgur.com/UX6QtwA.jpg,https://i.imgur.com/2iiLuHA.jpg,https://i.imgur.com/UX6QtwA.jpg
ohio-stadium-columbus-oh-1922,OhioStateFootball,Ohio State Buckeyes,NCAAF,Big Ten Conference,B1G,East,Columbus,OH,USA,Ohio Stadium,,,,The Shoe,,Artificial turf,Open,1340000,,,102780,1922,1922,,,TRUE,TRUE,TRUE,3,https://i.imgur.com/dKSqkEK.png,32,32,40.0016380236185,-83.0197062440941,https://i.imgur.com/bP7A58e.jpg,https://i.imgur.com/s6KEY2C.jpg,https://i.imgur.com/wSEpQnP.jpg,https://i.imgur.com/wvnjMNC.jpg,https://i.imgur.com/s6KEY2C.jpg,https://i.imgur.com/wvnjMNC.jpg
beaver-stadium-university-park-pa-1960,PennStateFootball,Penn State Nittany Lions,NCAAF,Big Ten Conference,B1G,East,University Park,PA,USA,Beaver Stadium,,,,Happy Valley,,Grass,Open,1600000,93000000 (2001),,106572,1960,1960,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/2UuTLn7.png,40,26,40.8121714186687,-77.8560915729124,https://i.imgur.com/v9k65iZ.jpg,https://i.imgur.com/ryRJPTD.jpg,https://i.imgur.com/kgHK5qi.jpg,https://i.imgur.com/AaMOjXU.jpg,https://i.imgur.com/v9k65iZ.jpg,https://i.imgur.com/AaMOjXU.jpg
ross-ade-stadium-west-lafayette-1924,PurdueFootball,Purdue Boilermakers,NCAAF,Big Ten Conference,B1G,West,West Lafayette,IN,USA,Ross-Ade Stadium,,,,,,Grass,Open,237500,70000000 (2002),,57236,1924,1924,,,TRUE,TRUE,TRUE,26,https://i.imgur.com/pQiY9k7.png,41,22,40.4344896391082,-86.918395586412,https://i.imgur.com/prl8sTS.jpg,https://i.imgur.com/56XLZTZ.jpg,https://i.imgur.com/2GT5Umt.jpg,https://i.imgur.com/u6va5Hp.jpg,https://i.imgur.com/prl8sTS.jpg,https://i.imgur.com/u6va5Hp.jpg
shi-stadium-piscataway-nj-1994,RutgersFootball,Rutgers Scarlet Knights,NCAAF,Big Ten Conference,B1G,East,Piscataway,NJ,USA,SHI Stadium,,Rutgers Stadium,,,Rutgers Stadium (1994-2011) --- High Point Solutions Stadium (2011-2017) --- HighPoint.com Stadium (2018-2019),Artificial turf,Open,28000000,102000000 (2008-2009),,52454,1994,1994,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/DdHyO7s.png,35,28,40.5135947660234,-74.4652778017553,https://i.imgur.com/FkH4Cd1.jpg,https://i.imgur.com/VEwNlh2.jpg,https://i.imgur.com/9RZftmq.jpg,https://i.imgur.com/WFDrpva.jpg,https://i.imgur.com/FkH4Cd1.jpg,https://i.imgur.com/WFDrpva.jpg
camp-randall-stadium-madison-wi-1917,WisconsinFootball,Wisconsin Badgers,NCAAF,Big Ten Conference,B1G,West,Madison,WI,USA,Camp Randall Stadium,,,,,,Artificial turf,Open,15000,,,80321,1917,1917,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/qz3cHn9.png,33,31,43.0699367414104,-89.4126334575155,https://i.imgur.com/q997X0u.jpg,https://i.imgur.com/m2bk5I5.jpg,https://i.imgur.com/lY9qExg.jpg,https://i.imgur.com/7YNnoCo.jpg,https://i.imgur.com/m2bk5I5.jpg,https://i.imgur.com/7YNnoCo.jpg
sefcu-arena-albany-1992,AlbanyBasketball,Albany Great Danes,NCAAM,America East Conference,America East,,Guilderland,NY,USA,SEFCU Arena,,,,,Recreation and Convocation Center (1992-2006),,Arena,11000000,,,4538,1992,1992,,,True,True,FALSE,0,https://i.imgur.com/by62yXi.png,29,35,42.681912017848,-73.8283838728697,https://i.imgur.com/7iOq88r.jpg,https://i.imgur.com/LgO1eG5.jpg,https://i.imgur.com/KoBBBGU.jpg,,https://i.imgur.com/7iOq88r.jpg,https://i.imgur.com/KoBBBGU.jpg
binghamton-events-center-vestal-2004,BinghamtonBasketball,Binghamton Bearcats,NCAAM,America East Conference,America East,,Vestal,NY,USA,Binghamton University Events Center,,,,,,,Arena,33100000,,,5142,2004,2004,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/SmsKmQK.png,40,23,42.0929085676199,-75.9720115854125,https://i.imgur.com/QrZDYQW.jpg,https://i.imgur.com/64E0OZQ.jpg,https://i.imgur.com/vvYuX87.jpg,,https://i.imgur.com/64E0OZQ.jpg,https://i.imgur.com/vvYuX87.jpg
chace-athletic-center-smithfield-ri-2001,BryantBasketball,Bryant Bulldogs,NCAAM,America East Conference,America East,,Smithfield,RI,USA,Elizabeth and Malcolm Chace Wellness and Athletic Center,,,Chace Athletic Center,,,,Arena,7000000,,,2650,2001,2001,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/Hnehv57.png,37,30,41.9211535473259,-71.5394253305599,https://i.imgur.com/tAOeGJC.jpg,https://i.imgur.com/xXtli5N.jpg,https://i.imgur.com/awRp05p.jpg,,https://i.imgur.com/tAOeGJC.jpg,https://i.imgur.com/awRp05p.jpg
cross-insurance-center-bangor-2013,MaineBasketball,Maine Black Bears,NCAAM,America East Conference,America East,,Bangor,ME,USA,Cross Insurance Center,,,,,,,Arena,65000000,,7300,5800,2013,2013,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/bV2taq0.png,35,27,44.7887715216098,-68.7792792728193,https://i.imgur.com/tUDqxQe.jpg,https://i.imgur.com/VXyLo96.jpg,https://i.imgur.com/m5cdQ9K.jpg,https://i.imgur.com/DDc53HD.jpg,https://i.imgur.com/tUDqxQe.jpg,https://i.imgur.com/DDc53HD.jpg
lundholm-gym-durham-nh-1938,NewHampshireBasketball,New Hampshire Wildcats,NCAAM,America East Conference,America East,,Durham,NH,USA,Lundholm Gym,,,,,UNH Field House (1938-1968),,Arena,,,,3000,1938,1938,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/Rohl0dn.png,33,28,43.1388048502191,-70.9375505728589,https://i.imgur.com/ma8AWVT.jpg,https://i.imgur.com/r5Y6ck0.jpg,https://i.imgur.com/5Xp3a2d.jpg,,https://i.imgur.com/r5Y6ck0.jpg,https://i.imgur.com/5Xp3a2d.jpg
wellness-and-events-center-newark-2017,NJITBasketball,NJIT Highlanders,NCAAM,America East Conference,America East,,Newark,NJ,USA,Wellness and Events Center,,,,,,,Arena,110000000,,,3500,2017,2017,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/khQUHLs.png,33,29,40.742218964273,-74.1804528305866,https://i.imgur.com/oLpB8nS.jpg,https://i.imgur.com/YXV5VEe.jpg,https://i.imgur.com/0cjC1Rp.jpg,,https://i.imgur.com/YXV5VEe.jpg,https://i.imgur.com/0cjC1Rp.jpg
costello-athletic-center-lowell-1964,UMassLowellBasketball,UMass Lowell River Hawks,NCAAM,America East Conference,America East,,Lowell,MA,USA,Tsongas Center at UMass Lowell,,,Tsongas Center,,Tsongas Arena (1998-2009),,Arena,24000000,5000000 (2010-2011),,6003,1998,1998,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/GCWjV5W.png,44,20,42.6496721444323,-71.3132170593793,https://i.imgur.com/YIwRHnD.jpg,https://i.imgur.com/dQG6KUB.jpg,https://i.imgur.com/I9THEvM.jpg,https://i.imgur.com/OzTMWhX.png,https://i.imgur.com/dQG6KUB.jpg,https://i.imgur.com/OzTMWhX.png
chesapeake-employers-baltimore-2018,UMBCBasketball,UMBC Retrievers,NCAAM,America East Conference,America East,,Catonsville,MD,USA,Chesapeake Employers Insurance Arena,,UMBC Event Center,,,UMBC Event Center (2018-2021),,Arena,85000000,,,4654,2018,2018,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/sy40HGH.png,34,31,39.2523418794204,-76.7074953748006,https://i.imgur.com/eUX8ar9.jpg,https://i.imgur.com/HpWoW36.jpg,https://i.imgur.com/Rjf2XDB.jpg,,https://i.imgur.com/HpWoW36.jpg,https://i.imgur.com/Rjf2XDB.jpg
patrick-gym-burlington-vt-1961,VermontBasketball,Vermont Catamounts,NCAAM,America East Conference,America East,,Burlington,VT,USA,Roy L. Patrick Gymnasium,,,Patrick Gym,,,,Arena,,,,3228,1963,1963,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/FlcWnYG.png,32,31,44.470566554174,-73.1947833439907,https://i.imgur.com/Eh4kUmD.jpg,https://i.imgur.com/fqjFRLe.jpg,https://i.imgur.com/2Mu0CvO.jpg,,https://i.imgur.com/Eh4kUmD.jpg,https://i.imgur.com/2Mu0CvO.jpg
fifth-third-arena-cincinnati-1989,CincinnatiBasketball,Cincinnati Bearcats,NCAAM,American Athletic Conference,AAC,,Cincinnati,OH,USA,Fifth Third Arena,,,,,Myrl H. Shoemaker Center (1989-2005),,Arena,32000000,87000000 (2017-2018),,12012,1989,1989,,,TRUE,TRUE,TRUE,1,https://i.imgur.com/tiKoGVy.png,25,40,39.1311546570449,-84.5140852441129,https://i.imgur.com/iJfe3el.jpg,https://i.imgur.com/mRytkBY.jpg,https://i.imgur.com/qBOK644.jpg,https://i.imgur.com/n7cZUDE.jpg,https://i.imgur.com/iJfe3el.jpg,https://i.imgur.com/n7cZUDE.jpg
williams-arena-greenville-nc-1968,EastCarolinaBasketball,East Carolina Pirates,NCAAM,American Athletic Conference,AAC,,Greenville,NC,USA,Williams Arena at Minges Coliseum,,,Williams Arena,,,,Arena,2470000,,,8000,1968,1968,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/taDfxTt.png,32,34,35.5974513084177,-77.3669706730214,https://i.imgur.com/l706RPK.jpg,https://i.imgur.com/B2LM4Ar.jpg,https://i.imgur.com/qn5rjXM.jpg,,https://i.imgur.com/B2LM4Ar.jpg,https://i.imgur.com/qn5rjXM.jpg
fertitta-center-houston-1969,HoustonBasketball,Houston Cougars,NCAAM,American Athletic Conference,AAC,,Houston,TX,USA,Fertitta Center,,,,,Hofheinz Pavilion (1969-2017),,Arena,4200000,60000000 (2017),,7100,1969,1969,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/SwyuueC.png,33,29,29.7246681305733,-95.3470087731251,https://i.imgur.com/ByhdRYL.jpg,https://i.imgur.com/VLQvkHE.jpg,https://i.imgur.com/X9rOaIz.jpg,,https://i.imgur.com/VLQvkHE.jpg,https://i.imgur.com/X9rOaIz.jpg
fedex-forum-memphis-2004,MemphisBasketball,Memphis Tigers,NCAAM,American Athletic Conference,AAC,,Memphis,TN,USA,FedEx Forum,,,,,,,Arena,250000000,,,17794,2004,2004,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/mNRvpWh.png,33,29,35.1381154591715,-90.0505756730302,https://i.imgur.com/UiNWpRQ.jpg,https://i.imgur.com/59AXpXi.jpg,https://i.imgur.com/ssuJQgn.jpg,https://i.imgur.com/MpxP6Yy.jpg,https://i.imgur.com/59AXpXi.jpg,https://i.imgur.com/ssuJQgn.jpg
moody-coliseum-dallas-1956,SMUBasketball,SMU Mustangs,NCAAM,American Athletic Conference,AAC,,University Park,TX,USA,Moody Coliseum,,,,,SMU Coliseum (1956-1965),,Arena,2500000,40000000 (2014),,7000,1956,1956,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/9eyQImU.png,42,22,32.8403454098431,-96.7807413307452,https://i.imgur.com/ifIN8SV.jpg,https://i.imgur.com/t7HUDPX.jpg,https://i.imgur.com/4UUQPxi.jpg,,https://i.imgur.com/ifIN8SV.jpg,https://i.imgur.com/4UUQPxi.jpg
yuengling-center-tampa-1980,USFBasketball,South Florida Bulls,NCAAM,American Athletic Conference,AAC,,Tampa,FL,USA,Yuengling Center,,,,,USF Sun Dome (1980-2018),,Arena,12000000,,,10411,1980,1980,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/kx0FxiA.png,35,28,28.0591791791935,-82.406538701987,https://i.imgur.com/L50YpgL.jpg,https://i.imgur.com/9AbTIdy.jpg,https://i.imgur.com/qIoYQ2V.jpg,https://i.imgur.com/BRie5Ay.jpg,https://i.imgur.com/9AbTIdy.jpg,https://i.imgur.com/BRie5Ay.jpg
liacouras-center-philadelphia-1997,TempleBasketball,Temple Owls,NCAAM,American Athletic Conference,AAC,,Philadelphia,PA,USA,The Peter J. Liacouras Center,,,Liacouras Center,,The Apollo of Temple (1997-2000),,Arena,73000000,,,10206,1997,1997,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/8p4aQpm.png,30,35,39.9796864156964,-75.1584983729308,https://i.imgur.com/uTfK5lJ.jpg,https://i.imgur.com/Aprd7z8.jpg,https://i.imgur.com/uvIErew.jpg,,https://i.imgur.com/uTfK5lJ.jpg,https://i.imgur.com/uvIErew.jpg
devlin-fieldhouse-new-orleans-1933,TulaneBasketball,Tulane Green Wave,NCAAM,American Athletic Conference,AAC,,New Orleans,LA,USA,Avon B. Fogelman Arena in Devlin Fieldhouse,,,Devlin Fieldhouse,,Tulane Gym (1933-1988) --- Avron B. Fogelman Arena (1988-2012),,Arena,211000,,,4100,1933,1933,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/Hy0dI0W.png,36,26,29.938882821663,-90.1207560289403,https://i.imgur.com/n6y0c8S.jpg,https://i.imgur.com/oKOlJ8i.jpg,https://i.imgur.com/VqgA0Uu.jpg,,https://i.imgur.com/oKOlJ8i.jpg,https://i.imgur.com/VqgA0Uu.jpg
reynolds-center-tulsa-1998,TulsaBasketball,Tulsa Golden Hurricane,NCAAM,American Athletic Conference,AAC,,Tulsa,OK,USA,Donald W. Reynolds Center,,,Reynolds Center,,,,Arena,28000000,,,8355,1998,1998,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/GBBuwbU.png,35,28,36.1490555532449,-95.9420538730105,https://i.imgur.com/EpQdlnD.jpg,https://i.imgur.com/9Ia2VRz.jpg,https://i.imgur.com/bEFnEBh.jpg,https://i.imgur.com/Ze32lRZ.jpg,https://i.imgur.com/9Ia2VRz.jpg,https://i.imgur.com/Ze32lRZ.jpg
addition-financial-arena-orlando-2007,UCFBasketball,UCF Knights,NCAAM,American Athletic Conference,AAC,,Orlando,FL,USA,Addition Financial Arena,,,,,UCF Arena (2007-2013) --- CFE Arena (2013-2019),,Arena,107000000,,,9432,2007,2007,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/tBNJ1sU.png,34,26,28.6074097251368,-81.1973016731426,https://i.imgur.com/Bz1ayb9.jpg,https://i.imgur.com/dhAFxm3.jpg,https://i.imgur.com/cx2NPpP.jpg,,https://i.imgur.com/dhAFxm3.jpg,https://i.imgur.com/cx2NPpP.jpg
charles-koch-arena-wichita-1955,WichitaStateBasketball,Wichita State Shockers,NCAAM,American Athletic Conference,AAC,,Wichita,KS,USA,Charles Koch Arena,,,,,University of Wichita Field House (1955-1964) --- WSU Field House (1964-1969) --- Levitt Arena (1969-2003),,Arena,1400000,25000000 (2002-2003),,10506,1955,1955,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/eLNsNjp.png,36,30,37.7218394068634,-97.2973340729788,https://i.imgur.com/MOLIRke.jpg,https://i.imgur.com/asljOjn.jpg,https://i.imgur.com/x92tyOx.jpg,,https://i.imgur.com/asljOjn.jpg,https://i.imgur.com/x92tyOx.jpg
conte-forum-boston-1988,BostonCollegeBasketball,Boston College Eagles,NCAAM,Atlantic Coast Conference,ACC,,Chestnut Hill,MA,USA,Silvio O. Conte Forum,,,Conte Forum,,,,Arena,25000000,,,8606,1988,1988,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/mEVsh9m.png,33,30,42.3351216957847,-71.1677035728779,https://i.imgur.com/VzcAK6r.jpg,https://i.imgur.com/bRPKCkX.jpg,https://i.imgur.com/5zA5AGW.jpg,,https://i.imgur.com/bRPKCkX.jpg,https://i.imgur.com/5zA5AGW.jpg
littlejohn-coliseum-clemson-1968,ClemsonBasketball,Clemson Tigers,NCAAM,Atlantic Coast Conference,ACC,,Clemson,SC,USA,Littlejohn Coliseum,,,,,,,Arena,8000000,,,9000,1968,1968,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/VJjbz6B.png,32,31,34.6803960349698,-82.8464134730301,https://i.imgur.com/wAMxk9S.jpg,https://i.imgur.com/0206Zl1.jpg,https://i.imgur.com/Px4Uahy.png,https://i.imgur.com/5xXiglZ.jpg,https://i.imgur.com/0206Zl1.jpg,https://i.imgur.com/5xXiglZ.jpg
cameron-indoor-durham-1940,DukeBasketball,Duke Blue Devils,NCAAM,Atlantic Coast Conference,ACC,,Durham,NC,USA,Cameron Indoor Stadium,,,,,Duke Indoor Stadium (1940-1972),,Arena,450000,,,9314,1940,1940,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/9bD86jf.png,33,29,35.9974975203877,-78.9421942730049,https://i.imgur.com/vA42Wq9.jpg,https://i.imgur.com/iXwACfX.jpg,https://i.imgur.com/Y3pi5pT.jpg,https://i.imgur.com/oWbD0Ag.jpg,https://i.imgur.com/vA42Wq9.jpg,https://i.imgur.com/Y3pi5pT.jpg
tucker-civic-center-tallahassee-1981,FloridaStateBasketball,Florida State Seminoles,NCAAM,Atlantic Coast Conference,ACC,,Tallahassee,FL,USA,Donald L. Tucker Civic Center,,,,,Tallahassee-Leon County Civic Center (1981-2011),,Arena,33800000,,,11675,1981,1981,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/Q7ln0oJ.png,31,32,30.4377406741566,-84.2866581,https://i.imgur.com/Q6lvDm2.jpg,https://i.imgur.com/ZE44TXn.jpg,https://i.imgur.com/RkZM9hI.jpg,,https://i.imgur.com/ZE44TXn.jpg,https://i.imgur.com/RkZM9hI.jpg
mccamish-pavilion-atlanta-1956,GeorgiaTechBasketball,Georgia Tech Yellow Jackets,NCAAM,Atlantic Coast Conference,ACC,,Atlanta,GA,USA,Hank McCamish Pavilion,,,McCamish Pavilion,,Alexander Memorial Coliseum (1956-2012),,Arena,1600000,45000000 (2012),,8600,1956,1956,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/08liHDJ.png,33,32,33.7807775107006,-84.3927766018829,https://i.imgur.com/0lAf3p4.jpg,https://i.imgur.com/CmCPbjB.jpg,https://i.imgur.com/vMsyyFF.jpg,https://i.imgur.com/BPreqv0.jpg,https://i.imgur.com/CmCPbjB.jpg,https://i.imgur.com/BPreqv0.jpg
kfc-yum-center-louisville-2010,LouisvilleBasketball,Louisville Cardinals,NCAAM,Atlantic Coast Conference,ACC,,Louisville,KY,USA,KFC Yum! Center,,,,,,,Arena,238000000,,,22090,2010,2010,,,TRUE,TRUE,TRUE,1,https://i.imgur.com/lMFNsQq.png,31,34,38.2571341808484,-85.7542330729594,https://i.imgur.com/smLbqFU.jpg,https://i.imgur.com/poAq6uf.jpg,https://i.imgur.com/dN7346g.jpg,https://i.imgur.com/5goCgYV.jpg,https://i.imgur.com/smLbqFU.jpg,https://i.imgur.com/5goCgYV.jpg
watsco-center-miami-2003,MiamiBasketball,Miami Hurricanes,NCAAM,Atlantic Coast Conference,ACC,,Coral Gables,FL,USA,Watsco Center,,,,,UM Convocation Center (2003-2005) --- BankUnited Center (2005-2016),,Arena,48000000,,,7972,2003,2003,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/rS25Uml.png,37,23,25.7152789186031,-80.2793482020101,https://i.imgur.com/vCLq3WK.jpg,https://i.imgur.com/psCAn7I.jpg,https://i.imgur.com/KLmGEy1.jpg,,https://i.imgur.com/vCLq3WK.jpg,https://i.imgur.com/KLmGEy1.jpg
dean-smith-center-chapel-hill-1986,NorthCarolinaBasketball,North Carolina Tar Heels,NCAAM,Atlantic Coast Conference,ACC,,Chapel Hill,NC,USA,Dean E. Smith Student Activities Center,,,Dean Smith Center,The Dean Dome,,,Arena,33800000,,,21750,1986,1986,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/ANOywMG.png,36,27,35.8994583075622,-79.0438623730069,https://i.imgur.com/TtRQO7k.jpg,https://i.imgur.com/ZTAuu8G.jpg,https://i.imgur.com/roMOiq3.jpg,https://i.imgur.com/JiHStvN.png,https://i.imgur.com/ZTAuu8G.jpg,https://i.imgur.com/JiHStvN.png
pnc-arena-raleigh-1999,NCStateBasketball,North Carolina State Wolfpack,NCAAM,Atlantic Coast Conference,ACC,,Raleigh,NC,USA,PNC Arena,,,,,Raleigh Entertainment & Sports Arena (1999-2002) --- RBC Center (2002-2012) ,,Arena,158000000,,,19722,1999,1999,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/Ny79xWW.png,30,36,35.8033115773559,-78.7217910730087,https://i.imgur.com/HDQKfzs.jpg,https://i.imgur.com/MAeTYqR.jpg,https://i.imgur.com/GsEOCG3.jpg,https://i.imgur.com/VaUZObO.jpg,https://i.imgur.com/MAeTYqR.jpg,https://i.imgur.com/VaUZObO.jpg
joyce-center-notre-dame-1968,NotreDameBasketball,Notre Dame Fighting Irish,NCAAM,Atlantic Coast Conference,ACC,,Notre Dame,IN,USA,Joyce Center,,,,,Athletic & Convocation Center (1968-1987),,Arena,8600000,,,9149,1968,1968,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/3m7Ab1o.png,33,30,41.6983920469682,-86.2313330728847,https://i.imgur.com/bIyZjXC.jpg,https://i.imgur.com/Q32SHjr.jpg,https://i.imgur.com/3UmLS0G.jpg,https://i.imgur.com/3vTSTLf.jpg,https://i.imgur.com/Q32SHjr.jpg,https://i.imgur.com/3vTSTLf.jpg
petersen-events-center-pittsburgh-2002,PittsburghBasketball,Pittsburgh Panthers,NCAAM,Atlantic Coast Conference,ACC,,Pittsburgh,PA,USA,Petersen Events Center,,,,The Pete,,,Arena,119000000,,,12508,2002,2002,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/y18632F.png,41,23,40.4438803539194,-79.962294401749,https://i.imgur.com/KTfnTxd.jpg,https://i.imgur.com/wwuH4Ml.jpg,https://i.imgur.com/BXZgNU3.jpg,https://i.imgur.com/dahfkqu.jpg,https://i.imgur.com/wwuH4Ml.jpg,https://i.imgur.com/dahfkqu.jpg
carrier-dome-syracuse-1980,SyracuseBasketball,Syracuse Orange,NCAAM,Atlantic Coast Conference,ACC,,Syracuse,NY,USA,JMA Wireless Dome,,,,,Carrier Dome (1980-2022),,Arena,25630000,118000000 (2021) --- 45000000 (2022),,33000,1980,1980,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/ExHsumF.png,26,36,43.0362094533108,-76.1362931016902,https://i.imgur.com/Ujv5EIC.jpg,https://i.imgur.com/ZQZzyW2.jpg,https://i.imgur.com/V4zIf7V.jpg,https://i.imgur.com/2E3mdeo.jpg,https://i.imgur.com/ZQZzyW2.jpg,https://i.imgur.com/2E3mdeo.jpg
jpj-arena-charlottesville-2006,VirginiaBasketball,Virginia Cavaliers,NCAAM,Atlantic Coast Conference,ACC,,Charlottesville,VA,USA,John Paul Jones Arena,,,,JPJ,,,Arena,131000000,,,14593,2006,2006,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/Jel6RS5.png,36,29,38.045927432297,-78.5067475729638,https://i.imgur.com/OBhQdsa.jpg,https://i.imgur.com/PzMjr1Z.jpg,https://i.imgur.com/lY320JE.jpg,https://i.imgur.com/oYVv5iH.jpg,https://i.imgur.com/PzMjr1Z.jpg,https://i.imgur.com/oYVv5iH.jpg
cassell-coliseum-blacksburg-1962,VirginiaTechBasketball,Virginia Tech Hokies,NCAAM,Atlantic Coast Conference,ACC,,Blacksburg,VA,USA,Cassell Coliseum,,,,,VPI Coliseum (1962-1977),,Arena,2700000,,,9275,1962,1962,,,TRUE,TRUE,FALSE,0,https://i.imgur.com/nq8P6Pv.png,42,20,37.2225449059671,-80.4194591594894,https://i.imgur.com/KzKdZDs.jpg,https://i.imgur.com/HHQgDNm.jpg,https://i.imgur.com/N9Xittu.jpg,,https://i.imgur.com/HHQgDNm.jpg,https://i.imgur.com/N9Xittu.jpg
